,instrument,date,52_week_total_return,price_open,price_close,pe,price_avg,log_returns,decile
1288,AAPL.O,2019-09-26T00:00:00Z,-0.723338479023616,55.0,54.9725,19.10113726,54.98625,0.0007049700679697383,5
1287,AAPL.O,2019-09-27T00:00:00Z,-1.55216372614194,55.135,54.705,19.0081898,54.92,-0.0012055730774912013,5
1286,AAPL.O,2019-09-30T00:00:00Z,0.09088519948437,55.225,55.9925,19.455553741,55.60875,0.012462982075481053,9
1285,AAPL.O,2019-10-01T00:00:00Z,-0.516301055793833,56.2675,56.1475,19.509411147,56.207499999999996,0.010709636977768992,8
1284,AAPL.O,2019-10-02T00:00:00Z,-4.17618337626794,55.765,54.74,19.02035115,55.2525,-0.01713661171007916,2
1283,AAPL.O,2019-10-03T00:00:00Z,-1.63280453350198,54.6075,55.205,19.18192337,54.90625,-0.006286402855570579,3
1282,AAPL.O,2019-10-04T00:00:00Z,2.79281518554175,56.41,56.7525,19.719628766,56.58125,0.030050472854242696,10
1281,AAPL.O,2019-10-07T00:00:00Z,3.05437983776742,56.5675,56.765,19.723972105,56.666250000000005,0.0015011371723292707,5
1280,AAPL.O,2019-10-08T00:00:00Z,0.455440878331004,56.455,56.1,19.492906458,56.2775,-0.006883984907761173,3
1279,AAPL.O,2019-10-09T00:00:00Z,6.56975291717263,56.7575,56.7575,19.721366102,56.7575,0.008492995713461807,8
1278,AAPL.O,2019-10-10T00:00:00Z,8.96809938090297,56.9825,57.5225,19.987178463,57.2525,0.008683503383551677,8
1277,AAPL.O,2019-10-11T00:00:00Z,8.00847892652392,58.2375,59.0525,20.518803184,58.644999999999996,0.024031010370273314,10
1276,AAPL.O,2019-10-14T00:00:00Z,10.209939535974,58.725,58.9675,20.489268477,58.84625,0.003425790377123974,6
1275,AAPL.O,2019-10-15T00:00:00Z,7.58214636816574,59.0975,58.83,20.441491746,58.96375,0.001994737950273007,6
1274,AAPL.O,2019-10-16T00:00:00Z,7.61286996349766,58.3425,58.5925,20.358968301,58.4675,-0.008451803996777458,3
1273,AAPL.O,2019-10-17T00:00:00Z,10.6161992830601,58.7725,58.82,20.438017075,58.79625,0.005607033056544962,7
1272,AAPL.O,2019-10-18T00:00:00Z,9.4800760926613,58.6475,59.1025,20.536176541,58.875,0.0013384749759490207,5
1271,AAPL.O,2019-10-21T00:00:00Z,10.7023624408427,59.38,60.1275,20.892330358,59.75375,0.014815398011893365,9
1270,AAPL.O,2019-10-22T00:00:00Z,9.41775975727712,60.29,59.99,20.844553626,60.14,0.006443227211907812,7
1269,AAPL.O,2019-10-23T00:00:00Z,14.8246993747776,60.525,60.795,21.124264673,60.66,0.008609324700051902,8
1268,AAPL.O,2019-10-24T00:00:00Z,12.5489947919131,61.1275,60.895,21.159011386,61.011250000000004,0.005773771137958023,7
1267,AAPL.O,2019-10-25T00:00:00Z,15.7787912904925,60.79,61.645,21.41961174,61.2175,0.0033748229570504332,6
1266,AAPL.O,2019-10-28T00:00:00Z,19.1755024435919,61.855,62.2625,21.634172698,62.05875,0.013648420663682199,9
1265,AAPL.O,2019-10-29T00:00:00Z,15.8406765905747,62.2425,60.8225,21.133820019,61.5325,-0.008516026505421007,3
1264,AAPL.O,2019-10-30T00:00:00Z,12.883896014897,61.19,60.815,21.131214015,61.0025,-0.008650643573641073,3
1263,AAPL.O,2019-10-31T00:00:00Z,13.6907384576981,61.81,62.19,20.987800145,62.0,0.016219538105027954,9
1262,AAPL.O,2019-11-01T00:00:00Z,25.223528721052,62.385,63.955,21.583450045,63.17,0.0186951198655174,10
1261,AAPL.O,2019-11-04T00:00:00Z,29.7286596533282,64.3325,64.375,21.725191097,64.35374999999999,0.01856570249187636,10
1260,AAPL.O,2019-11-05T00:00:00Z,28.1563668249703,64.2625,64.2825,21.693974318,64.27250000000001,-0.0012633503784274247,4
1259,AAPL.O,2019-11-06T00:00:00Z,24.4372212259475,64.1925,64.31,21.703254982,64.25125,-0.0003306781850614049,5
1258,AAPL.O,2019-11-07T00:00:00Z,26.3082671384323,64.685,64.8575,21.888024568,64.77125000000001,0.00806065322781098,8
1257,AAPL.O,2019-11-08T00:00:00Z,29.1440344372588,64.6725,65.035,21.947927037,64.85374999999999,0.0012729027755357329,5
1256,AAPL.O,2019-11-11T00:00:00Z,37.0715637610945,64.575,65.55,22.121728566,65.0625,0.0032136115328445197,6
1255,AAPL.O,2019-11-12T00:00:00Z,38.3281683902772,65.3875,65.49,22.101479844,65.43875,0.0057662442698760245,7
1254,AAPL.O,2019-11-13T00:00:00Z,43.7130988189449,65.2825,66.1175,22.313247726,65.7,0.00398433484550132,6
1253,AAPL.O,2019-11-14T00:00:00Z,39.2813787120289,65.9375,65.66,22.158851223,65.79875,0.0015019156997757165,5
1252,AAPL.O,2019-11-15T00:00:00Z,39.3920897846697,65.92,66.44,22.422084606,66.18,0.005777461303125482,7
1251,AAPL.O,2019-11-18T00:00:00Z,45.8763089005127,66.45,66.775,22.535139969,66.61250000000001,0.0065139451294346255,7
1250,AAPL.O,2019-11-19T00:00:00Z,52.7310992616131,66.975,66.5725,22.466800533,66.77375,0.002417791617228817,6
1249,AAPL.O,2019-11-20T00:00:00Z,51.1238695238271,66.385,65.7975,22.205254543,66.09125,-0.0102736763339651,2
1248,AAPL.O,2019-11-21T00:00:00Z,50.4463127546164,65.9225,65.5025,22.105698328,65.7125,-0.005747196760598079,3
1247,AAPL.O,2019-11-22T00:00:00Z,54.2315428336798,65.6475,65.445,22.086293303,65.54624999999999,-0.0025331658102977603,4
1246,AAPL.O,2019-11-25T00:00:00Z,54.8417736941576,65.6775,66.5925,22.473550107,66.13499999999999,0.008942107142741726,8
1245,AAPL.O,2019-11-26T00:00:00Z,53.9677201834509,66.735,66.0725,22.298061185,66.40375,0.004055423313288373,6
1244,AAPL.O,2019-11-27T00:00:00Z,50.2580197491598,66.395,66.96,22.597573528,66.6775,0.004114033886933205,6
1243,AAPL.O,2019-11-29T00:00:00Z,51.9083707623635,66.65,66.8125,22.54779542,66.73125,0.0008057942662433468,5
1242,AAPL.O,2019-12-02T00:00:00Z,45.082456605813,66.8175,66.04,22.287093127,66.42875000000001,-0.004543414244002439,4
1241,AAPL.O,2019-12-03T00:00:00Z,49.0522426811,64.5775,64.8625,21.889711962,64.72,-0.026059671950236805,1
1240,AAPL.O,2019-12-04T00:00:00Z,50.3678319495316,65.2675,65.435,22.082918516,65.35125,0.009706294910588168,8
1239,AAPL.O,2019-12-05T00:00:00Z,54.2941840725851,65.9475,66.395,22.406898065,66.17125,0.012469510920698946,9
1238,AAPL.O,2019-12-06T00:00:00Z,63.0898672443192,66.87,67.6775,22.839714493,67.27375,0.016524037405464348,9
1237,AAPL.O,2019-12-09T00:00:00Z,59.7541242760441,67.5,66.73,22.519953428,67.11500000000001,-0.0023625500473882293,4
1236,AAPL.O,2019-12-10T00:00:00Z,61.6121134750872,67.15,67.12,22.65157012,67.135,0.00029795158507185405,5
1235,AAPL.O,2019-12-11T00:00:00Z,62.5375645362388,67.2025,67.6925,22.844776673,67.44749999999999,0.004643999949971596,7
1234,AAPL.O,2019-12-12T00:00:00Z,61.188313103841,66.945,67.865,22.902991749,67.405,-0.0006303183316156367,5
1233,AAPL.O,2019-12-13T00:00:00Z,68.7799351015818,67.865,68.7875,23.214315846,68.32624999999999,0.013574827417768182,9
1232,AAPL.O,2019-12-16T00:00:00Z,73.2817038629321,69.25,69.965,23.611697012,69.6075,0.0185782935947251,10
1231,AAPL.O,2019-12-17T00:00:00Z,71.3953843956266,69.8925,70.1025,23.658100332,69.9975,0.005587206970353884,7
1230,AAPL.O,2019-12-18T00:00:00Z,76.4909047691805,69.95,69.935,23.601572651,69.9425,-0.0007860512052584977,5
1229,AAPL.O,2019-12-19T00:00:00Z,81.2411125537017,69.875,70.005,23.625196159,69.94,-3.574428538613457e-05,5
1228,AAPL.O,2019-12-20T00:00:00Z,88.1852949708767,70.5575,69.86,23.576261748,70.20875000000001,0.003835215503777446,6
1227,AAPL.O,2019-12-23T00:00:00Z,96.3361867665667,70.1325,71.0,23.960987463,70.56625,0.005079037734314798,7
1226,AAPL.O,2019-12-24T00:00:00Z,96.5228444098276,71.1725,71.0675,23.983767275,71.12,0.007816606332327183,8
1225,AAPL.O,2019-12-26T00:00:00Z,88.4594928162493,71.205,72.4775,24.459612237,71.84125,0.010090232414203423,8
1224,AAPL.O,2019-12-27T00:00:00Z,88.2915189923328,72.78,72.45,24.450331573,72.61500000000001,0.010712688439914783,8
1223,AAPL.O,2019-12-30T00:00:00Z,87.5958943890936,72.365,72.88,24.595447412,72.6225,0.00010327911189125239,5
1222,AAPL.O,2019-12-31T00:00:00Z,88.9665696594472,72.4825,73.4125,24.775154818,72.94749999999999,0.0044652131619261,6
1221,AAPL.O,2020-01-02T00:00:00Z,114.415112729409,74.06,75.0875,25.340431635,74.57375,0.022048564277403104,10
1220,AAPL.O,2020-01-03T00:00:00Z,103.637419942172,74.2875,74.3575,25.094072187,74.32249999999999,-0.003374836350385561,4
1219,AAPL.O,2020-01-06T00:00:00Z,105.717947163592,73.4475,74.95,25.294028314,74.19875,-0.0016664285903551055,4
1218,AAPL.O,2020-01-07T00:00:00Z,100.920270543625,74.96,74.5975,25.175067074,74.77875,0.007786450039626609,7
1217,AAPL.O,2020-01-08T00:00:00Z,100.743365091255,74.29,75.7975,25.58004151,75.04375,0.0035375230870171312,6
1216,AAPL.O,2020-01-09T00:00:00Z,104.35417174091,76.80875,77.4075,26.123382211,77.108125,0.027137380840008492,10
1215,AAPL.O,2020-01-10T00:00:00Z,106.84698041637,77.65,77.5825,26.182440983,77.61625000000001,0.006568154846137622,7
1214,AAPL.O,2020-01-13T00:00:00Z,114.491462167974,77.91,79.24,26.741811923,78.57499999999999,0.012276770200593872,9
1213,AAPL.O,2020-01-14T00:00:00Z,107.351333029069,79.175,78.17,26.380709718,78.6725,0.0012400834670783104,5
1212,AAPL.O,2020-01-15T00:00:00Z,103.970884928091,77.9625,77.835,26.267654354,77.89875,-0.009883759615842227,2
1211,AAPL.O,2020-01-16T00:00:00Z,105.306858439151,78.3975,78.81,26.596696084,78.60374999999999,0.009009501685875563,8
1210,AAPL.O,2020-01-17T00:00:00Z,106.309061686673,79.0675,79.6825,26.891146246,79.375,0.009764048992113007,8
1209,AAPL.O,2020-01-21T00:00:00Z,109.615991654578,79.2975,79.1425,26.70890775,79.22,-0.0019546650190851262,4
1208,AAPL.O,2020-01-22T00:00:00Z,109.516857111434,79.645,79.425,26.804245482,79.535,0.003968384156553279,6
1207,AAPL.O,2020-01-23T00:00:00Z,112.207862797496,79.48,79.8075,26.933331083,79.64375000000001,0.001366388628128538,5
1206,AAPL.O,2020-01-24T00:00:00Z,104.809546355765,80.0625,79.5775,26.855710983,79.82,0.002210534642135429,6
1205,AAPL.O,2020-01-27T00:00:00Z,100.643932970905,77.515,77.2375,26.066010833,77.37625,-0.031094213657466688,1
1204,AAPL.O,2020-01-28T00:00:00Z,108.480860967214,78.15,79.4225,26.803401785,78.78625,0.01805860328935799,9
1203,AAPL.O,2020-01-29T00:00:00Z,99.2305137413669,81.1125,81.085,27.364460118,81.09875,0.0289290586798219,10
1202,AAPL.O,2020-01-30T00:00:00Z,97.5194305197771,80.135875,80.9675,25.578915777,80.5516875,-0.006768488808089524,3
1201,AAPL.O,2020-01-31T00:00:00Z,88.6709749587166,80.2325,77.3775,24.444777911,78.805,-0.021922612496707045,1
1200,AAPL.O,2020-02-03T00:00:00Z,82.9559686865817,76.075,77.165,24.377645795,76.62,-0.02811830735500142,1
1199,AAPL.O,2020-02-04T00:00:00Z,85.8167867490536,78.8275,79.7125,25.182441398,79.27000000000001,0.03400160757656171,10
1198,AAPL.O,2020-02-05T00:00:00Z,87.2674851521696,80.88,80.3625,25.387786694,80.62125,0.0169025155572658,9
1197,AAPL.O,2020-02-06T00:00:00Z,93.1154419792566,80.6425,81.3025,25.684747583,80.9725,0.004347328448000509,6
1196,AAPL.O,2020-02-07T00:00:00Z,90.2740851859709,80.5925,80.0075,25.27563657,80.3,-0.008339969901614936,3
1195,AAPL.O,2020-02-10T00:00:00Z,92.2835938231322,78.545,80.3875,25.39568459,79.46625,-0.010437217731967645,2
1194,AAPL.O,2020-02-11T00:00:00Z,89.4906287631524,80.9,79.9025,25.242465407,80.40125,0.011697320106996478,8
1193,AAPL.O,2020-02-12T00:00:00Z,94.7999330093922,80.3675,81.8,25.841915714,81.08375000000001,0.008452847803202688,8
1192,AAPL.O,2020-02-13T00:00:00Z,92.7106736675782,81.0475,81.2175,25.657894737,81.1325,0.0006010495430340325,5
1191,AAPL.O,2020-02-14T00:00:00Z,93.1879383551496,81.185,81.2375,25.664213054,81.21125,0.0009701636949589379,5
1190,AAPL.O,2020-02-18T00:00:00Z,89.0847126711277,78.84,79.75,25.194288242,79.295,-0.02387870941837643,1
1189,AAPL.O,2020-02-19T00:00:00Z,90.5966187007847,80.0,80.905,25.559171037,80.4525,0.014491873206992795,9
1188,AAPL.O,2020-02-20T00:00:00Z,89.7109935347267,80.6575,80.075,25.29696089,80.36625000000001,-0.001072636222698689,5
1187,AAPL.O,2020-02-21T00:00:00Z,83.3694364295453,79.655,78.2625,24.72436343,78.95875000000001,-0.01766874773534575,1
1186,AAPL.O,2020-02-24T00:00:00Z,73.3962102514699,74.315,74.545,23.549946294,74.43,-0.05906647782769314,1
1185,AAPL.O,2020-02-25T00:00:00Z,67.4268111798848,75.2375,72.02,22.752258798,73.62875,-0.010823511911071775,2
1184,AAPL.O,2020-02-26T00:00:00Z,69.5575942215041,71.6325,73.1625,23.113192645,72.3975,-0.016863806052004805,2
1183,AAPL.O,2020-02-27T00:00:00Z,60.0481356014809,70.275,68.38,21.602325141,69.3275,-0.04333011553043438,1
1182,AAPL.O,2020-02-28T00:00:00Z,58.2907006675506,64.315,68.34,21.589688507,66.3275,-0.04423706038734011,1
1181,AAPL.O,2020-03-02T00:00:00Z,72.1617951262654,70.57,74.7025,23.599703039,72.63624999999999,0.09085951602014251,10
1180,AAPL.O,2020-03-03T00:00:00Z,66.9979465999707,75.9175,72.33,22.850192709,74.12375,0.02027188525818181,10
1179,AAPL.O,2020-03-04T00:00:00Z,75.755380739525,74.11,75.685,23.910090352,74.89750000000001,0.010384518359712804,8
1178,AAPL.O,2020-03-05T00:00:00Z,72.0457518782975,73.88,73.23,23.134516965,73.555,-0.018087086426830074,1
1177,AAPL.O,2020-03-06T00:00:00Z,69.3584380386208,70.5,72.2575,22.82728881,71.37875,-0.030033219701593714,1
1176,AAPL.O,2020-03-09T00:00:00Z,50.7414857739422,65.9375,66.5425,21.021829785,66.24000000000001,-0.07471569592357705,1
1175,AAPL.O,2020-03-10T00:00:00Z,59.802699260474,69.285,71.335,22.535856448,70.31,0.05962952613406563,10
1174,AAPL.O,2020-03-11T00:00:00Z,53.573556270227,69.3475,68.8575,21.753174954,69.10249999999999,-0.017323126641834115,1
1173,AAPL.O,2020-03-12T00:00:00Z,36.8857436794449,63.985,62.0575,19.604947242,63.021249999999995,-0.09211893846379356,1
1172,AAPL.O,2020-03-13T00:00:00Z,51.3174140370662,66.2225,69.4925,21.953781513,67.8575,0.07393794701792981,10
1171,AAPL.O,2020-03-16T00:00:00Z,30.518492451948,60.4875,60.5525,19.129493903,60.519999999999996,-0.11443602920321713,1
1170,AAPL.O,2020-03-17T00:00:00Z,37.3458276873997,61.8775,63.215,19.970619827,62.54625,0.03293239415720057,10
1169,AAPL.O,2020-03-18T00:00:00Z,32.8229301940078,59.9425,61.6675,19.481740064,60.805,-0.02823426064439276,1
1168,AAPL.O,2020-03-19T00:00:00Z,27.1232388298833,61.84625,61.195,19.33246983,61.520624999999995,0.011700462010609555,8
1167,AAPL.O,2020-03-20T00:00:00Z,21.5702711309521,61.795,57.31,18.105136792,59.5525,-0.032514207995335435,1
1166,AAPL.O,2020-03-23T00:00:00Z,20.4439152880992,57.02,56.0925,17.720509256,56.556250000000006,-0.05162255833093063,1
1165,AAPL.O,2020-03-24T00:00:00Z,33.9110187839176,59.09,61.72,19.498325646,60.405,0.06583616485422072,10
1164,AAPL.O,2020-03-25T00:00:00Z,31.9862446936757,62.6875,61.38,19.39091426,62.03375,0.026606708804925085,10
1163,AAPL.O,2020-03-26T00:00:00Z,38.7477125824306,61.63,64.61,20.411322424,63.120000000000005,0.01735908476116662,9
1162,AAPL.O,2020-03-27T00:00:00Z,32.1419961087934,63.1875,61.935,19.566247552,62.56125,-0.008891599681762742,3
1161,AAPL.O,2020-03-30T00:00:00Z,34.9962673296628,62.685,63.7025,20.124628799,63.19375,0.010059327001716193,8
1160,AAPL.O,2020-03-31T00:00:00Z,32.7904397349479,63.9,63.5725,20.08355974,63.73625,0.008548070642823853,8
1159,AAPL.O,2020-04-01T00:00:00Z,24.9468867835707,61.625,60.2275,19.026821255,60.926249999999996,-0.045089358170463376,1
1158,AAPL.O,2020-04-02T00:00:00Z,26.8111312419061,60.085,61.2325,19.344316674,60.65875,-0.00440022094189039,4
1157,AAPL.O,2020-04-03T00:00:00Z,24.1575280814454,60.7,60.3525,19.066310735,60.526250000000005,-0.002186740154299486,4
1156,AAPL.O,2020-04-06T00:00:00Z,32.8974384424151,62.725,65.6175,20.729607633,64.17125,0.05847813584651603,10
1155,AAPL.O,2020-04-07T00:00:00Z,31.7532458278091,67.7,64.8575,20.489511594,66.27875,0.032314041915833314,10
1154,AAPL.O,2020-04-08T00:00:00Z,34.3710500690768,65.685,66.5175,21.013931889,66.10125,-0.0026816755759562876,4
1153,AAPL.O,2020-04-09T00:00:00Z,36.4767502843501,67.175,66.9975,21.165571492,67.08625,0.014791447526144757,9
1152,AAPL.O,2020-04-13T00:00:00Z,38.9598904875836,67.0775,68.3125,21.581000821,67.695,0.009033217000793665,8
1151,AAPL.O,2020-04-14T00:00:00Z,45.963157205547,70.0,71.7625,22.670910469,70.88125,0.045993619634429384,10
1150,AAPL.O,2020-04-15T00:00:00Z,41.868298580894,70.6,71.1075,22.463985594,70.85374999999999,-0.00038804812283602466,5
1149,AAPL.O,2020-04-16T00:00:00Z,42.483492642022,71.845,71.6725,22.642478044,71.75874999999999,0.012691904965129812,9
1148,AAPL.O,2020-04-17T00:00:00Z,40.5501821444499,71.1725,70.7,22.335249889,70.93625,-0.011528212048703902,2
1147,AAPL.O,2020-04-20T00:00:00Z,37.1819635567445,69.4875,69.2325,21.871643394,69.36,-0.022471253902806798,1
1146,AAPL.O,2020-04-21T00:00:00Z,31.0514270302071,69.07,67.0925,21.195583497,68.08125,-0.018608487623667888,1
1145,AAPL.O,2020-04-22T00:00:00Z,35.0344350553358,68.4025,69.025,21.806090857,68.71375,0.009247479913642147,8
1144,AAPL.O,2020-04-23T00:00:00Z,35.7430044351603,68.9675,68.7575,21.72158337,68.8625,0.002162438036574102,6
1143,AAPL.O,2020-04-24T00:00:00Z,40.3317870274579,69.3,70.7425,22.348676313,70.02125000000001,0.016687004610612767,9
1142,AAPL.O,2020-04-27T00:00:00Z,40.2182081488855,70.45,70.7925,22.364472105,70.62125,0.008532323302310874,8
1141,AAPL.O,2020-04-28T00:00:00Z,40.6538132901582,71.27,69.645,22.001958678,70.4575,-0.002321399552178891,4
1140,AAPL.O,2020-04-29T00:00:00Z,38.4764150869052,71.1825,71.9325,22.724616162,71.5575,0.015491631152394054,9
1139,AAPL.O,2020-04-30T00:00:00Z,42.3239374114327,72.49,73.45,23.204018449,72.97,0.019547075465554953,10
1138,AAPL.O,2020-05-01T00:00:00Z,38.3132005548521,71.5625,72.2675,22.830447969,71.91499999999999,-0.014563531721676246,2
1137,AAPL.O,2020-05-04T00:00:00Z,42.4703011074699,72.2925,73.29,22.982053992,72.79125,0.012110889615421387,9
1136,AAPL.O,2020-05-05T00:00:00Z,48.6148325246183,73.765,74.39,23.326988627,74.0775,0.017516086796981262,9
1135,AAPL.O,2020-05-06T00:00:00Z,50.1185280313265,75.115,75.1575,23.567658929,75.13624999999999,0.014191289591615633,9
1134,AAPL.O,2020-05-07T00:00:00Z,53.3187846012526,75.805,75.935,23.811465,75.87,0.009718217290112973,8
1133,AAPL.O,2020-05-08T00:00:00Z,59.1545586462944,76.41,77.5325,24.312404163,76.97125,0.014410626157916544,9
1132,AAPL.O,2020-05-11T00:00:00Z,71.6342005248049,77.025,78.7525,24.694968031,77.88875,0.011849551021976368,9
1131,AAPL.O,2020-05-12T00:00:00Z,67.0286189087144,79.4575,77.8525,24.412748784,78.655,0.009789673744591729,8
1130,AAPL.O,2020-05-13T00:00:00Z,63.0585813125819,78.0375,76.9125,24.11798646,77.475,-0.015115896600656242,2
1129,AAPL.O,2020-05-14T00:00:00Z,64.7853203664436,76.1275,77.385,24.266151564,76.75625,-0.009320487297254732,3
1128,AAPL.O,2020-05-15T00:00:00Z,64.7471732921695,75.0875,76.9275,24.122690114,76.0075,-0.009802796748666161,2
1127,AAPL.O,2020-05-18T00:00:00Z,74.0720094741448,78.2925,78.74,24.691048319,78.51625,0.03247359010703655,10
1126,AAPL.O,2020-05-19T00:00:00Z,69.8107083216785,78.7575,78.285,24.548370811,78.52125,6.367905757133143e-05,5
1125,AAPL.O,2020-05-20T00:00:00Z,76.7311854768246,79.17,79.8075,25.025791703,79.48875000000001,0.012246213420420692,9
1124,AAPL.O,2020-05-21T00:00:00Z,78.4598328260483,79.665,79.2125,24.839213424,79.43875,-0.0006292177458232135,5
1123,AAPL.O,2020-05-22T00:00:00Z,80.3012875700983,78.9425,79.7225,24.999137663,79.3325,-0.0013384037205815382,4
1122,AAPL.O,2020-05-26T00:00:00Z,79.8235468199546,80.875,79.1825,24.829806115,80.02875,0.008738064367638498,8
1121,AAPL.O,2020-05-27T00:00:00Z,81.4725061039077,79.035,79.5275,24.93799016,79.28125,-0.009384288314597963,3
1120,AAPL.O,2020-05-28T00:00:00Z,80.6155903049006,79.1925,79.5625,24.948965353,79.3775,0.0012132959803018443,5
1119,AAPL.O,2020-05-29T00:00:00Z,83.768725710773,79.8125,79.485,24.92466314,79.64875,0.0034113897932922512,6
1118,AAPL.O,2020-06-01T00:00:00Z,87.9287029976022,79.4375,80.4625,25.2311846,79.95,0.0037750967068138634,6
1117,AAPL.O,2020-06-02T00:00:00Z,82.1354794453628,80.18625,80.835,25.34799201,80.510625,0.0069877240126003,7
1116,AAPL.O,2020-06-03T00:00:00Z,80.2286400990444,81.165,81.28,25.487533749,81.2225,0.008803139087787562,8
1115,AAPL.O,2020-06-04T00:00:00Z,76.0911542597691,81.0975,80.58,25.26802989,80.83875,-0.0047358726067350644,3
1114,AAPL.O,2020-06-05T00:00:00Z,76.4108809411877,80.8375,82.875,25.987688969,81.85625,0.012508230321959997,9
1113,AAPL.O,2020-06-08T00:00:00Z,75.2147765652458,82.5625,83.365,26.14134167,82.96375,0.013439105311325769,9
1112,AAPL.O,2020-06-09T00:00:00Z,78.6786806066812,83.035,85.9975,26.966832967,84.51625,0.018540058159780128,10
1111,AAPL.O,2020-06-10T00:00:00Z,83.8607881141947,86.975,88.21,27.660621949,87.5925,0.03575155427201129,10
1110,AAPL.O,2020-06-11T00:00:00Z,75.0696141888532,87.3275,83.975,26.332623604,85.65125,-0.02241155889601704,1
1109,AAPL.O,2020-06-12T00:00:00Z,77.8728700827446,86.18,84.7,26.559966886,85.44,-0.002469443730791444,4
1108,AAPL.O,2020-06-15T00:00:00Z,79.0046089856287,83.3125,85.7475,26.888438732,84.53,-0.010707874271048358,2
1107,AAPL.O,2020-06-16T00:00:00Z,79.5264396221863,87.865,88.02,27.60104233,87.9425,0.03957669088170575,10
1106,AAPL.O,2020-06-17T00:00:00Z,79.802086107022,88.7875,87.8975,27.562629155,88.3425,0.004538113696369989,7
1105,AAPL.O,2020-06-18T00:00:00Z,78.4398144803504,87.8525,87.9325,27.573604347,87.89250000000001,-0.005106828700182024,3
1104,AAPL.O,2020-06-19T00:00:00Z,78.0270310355591,88.65875,87.43,27.416031935,88.044375,0.0017264719260762678,6
1103,AAPL.O,2020-06-22T00:00:00Z,82.8688837947041,87.835,89.7175,28.133339187,88.77625,0.00827821052590807,8
1102,AAPL.O,2020-06-23T00:00:00Z,89.6467728233665,91.0,91.6325,28.733839028,91.31625,0.028209597158753274,10
1101,AAPL.O,2020-06-24T00:00:00Z,82.3549509606159,91.25,90.015,28.226628327,90.6325,-0.007515888058244999,3
1100,AAPL.O,2020-06-25T00:00:00Z,84.8313208991045,90.175,91.21,28.601352771,90.6925,0.0006617951434150851,5
1099,AAPL.O,2020-06-26T00:00:00Z,80.7996495966685,91.1025,88.4075,27.722553394,89.755,-0.010390927391604295,2
1098,AAPL.O,2020-06-29T00:00:00Z,81.6351586728323,88.3125,90.445,28.361466411,89.37875,-0.0042007779471176865,4
1097,AAPL.O,2020-06-30T00:00:00Z,82.0853373032647,90.02,91.2,28.598217002,90.61,0.013681624058053574,9
1096,AAPL.O,2020-07-01T00:00:00Z,80.2472444593456,91.28,91.0275,28.544124979,91.15375,0.005983059020848615,7
1095,AAPL.O,2020-07-02T00:00:00Z,80.2472444593456,91.9625,91.0275,28.544124979,91.495,0.003736684724832753,6
1094,AAPL.O,2020-07-06T00:00:00Z,89.1307425903135,92.5,93.4625,29.30768483,92.98125,0.016113533943766117,9
1093,AAPL.O,2020-07-07T00:00:00Z,87.4008675154129,93.8525,93.1725,29.216747517,93.5125,0.0056972572751066725,7
1092,AAPL.O,2020-07-08T00:00:00Z,89.887718009955,94.18,95.3425,29.897209479,94.76125,0.01326545322498211,9
1091,AAPL.O,2020-07-09T00:00:00Z,91.962822857791,96.2625,95.6825,30.003825639,95.9725,0.012701121673971931,9
1090,AAPL.O,2020-07-10T00:00:00Z,90.9721108605666,95.335,95.92,30.078300162,95.6275,-0.0036012565016707654,4
1089,AAPL.O,2020-07-13T00:00:00Z,88.3218342337105,97.265,95.4775,29.939542366,96.37125,0.007747485024817121,7
1088,AAPL.O,2020-07-14T00:00:00Z,92.1029107210089,94.84,97.0575,30.434993932,95.94875,-0.004393725870326153,4
1087,AAPL.O,2020-07-15T00:00:00Z,94.51793900583,98.99,97.725,30.64430654,98.35749999999999,0.024794605438568804,10
1086,AAPL.O,2020-07-16T00:00:00Z,89.9664414981865,96.5625,96.5225,30.267230269,96.54249999999999,-0.018625474290157824,1
1085,AAPL.O,2020-07-17T00:00:00Z,92.4555508925316,96.9875,96.3275,30.206082765,96.6575,0.0011904763310748023,5
1084,AAPL.O,2020-07-20T00:00:00Z,92.120615448374,96.41625,98.3575,30.842643955,97.386875,0.007517645745195825,7
1083,AAPL.O,2020-07-21T00:00:00Z,87.9992889884589,99.1725,97.0,30.416963258,98.08625,0.0071557456736945435,7
1082,AAPL.O,2020-07-22T00:00:00Z,88.6810215025577,96.6925,97.2725,30.502412975,96.98249999999999,-0.011316643792694498,2
1081,AAPL.O,2020-07-23T00:00:00Z,81.5283137165783,96.998375,92.845,29.114051069,94.92168749999999,-0.021478340317494828,1
1080,AAPL.O,2020-07-24T00:00:00Z,80.4510281292438,90.9875,92.615,29.041928373,91.80125,-0.033426295447009875,1
1079,AAPL.O,2020-07-27T00:00:00Z,83.0186281451343,93.71,94.81,29.730229758,94.25999999999999,0.026431007404110255,10
1078,AAPL.O,2020-07-28T00:00:00Z,80.7880612224878,94.3675,93.2525,29.241833673,93.81,-0.004785461357725058,3
1077,AAPL.O,2020-07-29T00:00:00Z,80.569099096209,93.75,95.04,29.802352454,94.39500000000001,0.006216645509147171,7
1076,AAPL.O,2020-07-30T00:00:00Z,86.7961209138768,94.1875,96.19,30.162965936,95.18875,0.008373656898512582,8
1075,AAPL.O,2020-07-31T00:00:00Z,110.811949953696,102.88375,106.26,33.32068573,104.571875,0.09401287147704936,10
